,body,Label
929,"11491001023_ECON F211 -> Forums -> Announcements -> Pre-Comprehensive Total (PCT) Pre-Comprehensive Total (PCT) by Rahul Arora . - Friday, 7 May 2021, 11:32 AM --------------------------------------------------------------------- Dear Students, PFA the PCT for the course ECON F211. The best three tests are taken to count total marks. Average, minimum, and maximum marks are given at the end. The syllabus for the comprehensive would be 50 percent of the total course and as per our earlier email, it includes modules taught after mid-sem. To be precise the concepts taught by Dr. Rahul and Dr. Krishna (Module-wise - 7 to 12). Please see the course handout and lecture recordings on Nalanda for more details.=C2=A0 The pattern would remain the same as followed for mid-sem exams. The specific instructions would be communicated to you well in advance before the comprehensive exam.=C2=A0 All the best Rahul Arora (IC)=C2=A0=C2=A0 Attachment PCT_ECON F211.pdf: ment/1754/PCT_ECON%20F211.pdf --------------------------------------------------------------------- Change your forum digest preferences:",Academic
930,"11491001094_CS F211 -> Forums -> Announcements -> Syllabus of DSA for upcoming compre exam Syllabus of DSA for upcoming compre exam by Vishal Gupta . - Wednesday, 5 May 2021, 8:30 PM --------------------------------------------------------------------- For the upcoming comprehensive exam of Second Semester 2020 =E2=80=93 2021, _PRIMARILY_, the following are the topics that would comprise the syllabus of CS F211 (Data Structures and Algorithms). Needless to say, the basics of the course (i.e. analysis of algorithms, etc.) will be there in the syllabus. 1.=C2=A0=C2=A0=C2=A0=C2=A0=C2=A0 Basic data structures (Linked lists, stack= s, queues) 2.=C2=A0=C2=A0=C2=A0=C2=A0=C2=A0 Hashing 3.=C2=A0=C2=A0=C2=A0=C2=A0=C2=A0 Binary Heaps and Heapsort 4.=C2=A0=C2=A0=C2=A0=C2=A0=C2=A0 Trees, BST, Balanced BST, RB Trees (AVL Tr= ees are not in the course) 5.=C2=A0=C2=A0=C2=A0=C2=A0=C2=A0 Binomial Heaps 6.=C2=A0=C2=A0=C2=A0=C2=A0=C2=A0 All graph algorithms we did in class In addition, students are expected to understand, analyze, and design a new/given data structure with the required specifications. =C2=A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
931,"11491001313_CS F241/EEE F241/INSTR F241 -> Forums -> Announcements -> Regarding comprehensive exam portion and ""Cleared"" Grade consequences Regarding comprehensive exam portion and ""Cleared"" Grade consequences by G Sai Sesha Chalapathi . - Tuesday, 4 May 2021, 5:21 PM --------------------------------------------------------------------- Hello Students We have been receiving multiple queries regarding the comprehensive exam portion and ""Cleared"" Grade option. We want to make two clarifications in this regard 1) The portion for the comprehensive examination will be announced in two days. Currently, our instructors are also badly affected due to the COVID situation on the personal front and the campus lockdown situation in Pilani. Thus, we were unable to arrive at a conclusive decision. BUT ONE THING WE WANT TO CLARIFY IS ""BUSES"" TOPIC VIDEOS WILL NEITHER BE UPLOADED NOR WILL BE INCLUDED FOR THE COMPREHENSIVE EXAMINATION. 2) The ""Cleared"" Grade option was made known to us along with the students themselves. Thus, we are yet to arrive at a decision as to how we will treat the students who will be granted the ""Cleared"" Grade. We will clarify this to whatever extent possible in two days. Thank you for your patience. Keep safe and healthy.=C2=A0 Microprocessor Instructor Team --------------------------------------------------------------------- Change your forum digest preferences:",Academic
932,"11491001094_CS F211 -> Forums -> Announcements -> Concerns about Compre grading and Quiz rechecks Concerns about Compre grading and Quiz rechecks by Vishal Gupta . - Monday, 3 May 2021, 7:47 PM --------------------------------------------------------------------- Hi Your DSA Quiz marks after rechecks are uploaded on Nalanda. Your lab marks will be uploaded soon (within the next 2 to 3 days). Also, I will inform your compre syllabus by tomorrow (just waiting for few clarities). Moreover, a few of you are writing to me to know the grading process of the DSA course. This is especially related to the newly introduced ""clear"" grade. Please note that it would not be only the IC's decision; rather it would be the decision of the department. So, whatever the department would come up with, it would be followed.=C2=A0 The only thing that I feel is you should see the purpose of a ""clear"" grade. It is introduced for those students who have their PCT marks; but because of some problem related to covid19 pandemic cannot give compre, neither want NC. --------------------------------------------------------------------- Change your forum digest preferences:",Academic
933,"11491001095_CS F212 -> Forums -> Announcements -> Comprehensive Examination syllabus Comprehensive Examination syllabus by Amit Dua . - Monday, 3 May 2021, 7:10 PM --------------------------------------------------------------------- Dear Students The syllabus of the comprehensive examination includes all the topics covered after the mid-semester examination. 1. 4 NF, PJNF, and DKNF 2. Indexing, hashing, B trees and B+ trees 3. Query optimisation 4. Transaction, Time-stamp and Log based ordering, Recovery 5. MongoDB Best of luck for the examination. Let me know if you have any queries.= =C2=A0 -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
934,"11491001023_ECON F211 -> Forums -> Announcements -> PoE Average Marks in all Evaluative and few instructions PoE Average Marks in all Evaluative and few instructions by Rahul Arora . - Monday, 3 May 2021, 7:57 AM --------------------------------------------------------------------- Dear Students, We are preparing the final list and will display it within a day or two.=C2=A0For the time being, you can check your marks in all tut tests fro= m Canvas and mid-sem marks from Mettl. For those, who have submitted their answer on email and didn't receive an email for their marks after recheck, they will receive the email today. Coming to the average marks, Test 1 average is: 17.1; Test 2 average is: 20.28; Test 3 average is: 17; Test 4 average is: 21; and Mid-sem average is: around 50.=C2=A0Few recheck request= s are pending and will be done before finalizing the list.=C2=A0 On your queries of grading, we just want to say to you that we have received the email yesterday, the same which we all receive. That email is explanatory and includes the points on grading. Please refer to that.=C2= =A0 Soon we will share the detailed email with the syllabus for the comprehensive. Tentatively, post-mid sem covered contents will be asked only. Please refer to Nalanda for lecture recordings and material.=C2=A0 Rahul Arora (IC) --------------------------------------------------------------------- Change your forum digest preferences:",Academic
935,"11491001095_CS F212 -> Forums -> Announcements -> Pre-compre Marks Pre-compre Marks by Amit Dua . - Saturday, 1 May 2021, 4:23 PM --------------------------------------------------------------------- Dear students All the rechecks for the Lab test have been addressed and changes have been reflected on Nalanda. Your pre-comprehensive total has been mentioned at Nalanda-aws.=C2=A0 Kindly let me know if you have any issues. -Amit Dua=C2=A0=C2=A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
936,"11491001094_CS F211 -> Forums -> Announcements -> Class Cancellation on April 29 Class Cancellation on April 29 by Vishal Gupta . - Thursday, 29 April 2021, 9:44 AM --------------------------------------------------------------------- Hi Because of some personal reasons, today's class is canceled.=C2=A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
937,"Dear all, I hope you received the link from Mettl to view your evaluated answers for the Mid-semester Test. Also available on *Nalanda* are your grades for Assignment #2. For Assignment #1, I am unable to fix the issue, and will be uploading the marks separately on *Nalanda* in a few hours. You can, however, see the remarks on your work. If you wish to seek any clarification, then please fill out the Interaction Form < clearly mentioning which evaluation component and which question you are seeking clarification on. A separate entry has to be made for each evaluation component. MK On Fri, Apr 23, 2021 at 11:59 PM Manoj Kannan < manojkannan@pilani.bits-pilani.ac.in> wrote: > Dear all, > > Despite a lot of external disturbances, it is very heartening to see > almost the entire class attending lectures very sincerely. As announced > earlier, there will be a lecture tomorrow (Saturday, 24/4) at 12 noon, in > which we shall learn about another interesting aspect of *Prakriti* - the > modes of material nature and how they dictate us to act. > > All but one question of the Mid-semester Test have been graded and > available for you to view on Mercer-Mettl. I shall complete grading the > remaining one question and update you by Monday. For now, please write down > your clarifications, if any, and keep it with you; after releasing the > total test score, I will ask you to submit them for recheck. The Mid-sem. > Test answers can be found here > < > . > > Assignment #1 is also now graded and available on *Nalanda* for you to > view. Please see these remarks > < > for knowing how grading was done. If you have any clarifications to seek, > please fill out the Interaction Form < > The average is 5.74 out of 10. > > Regarding evaluation components, 80 marks are for quizzes and assignments. > Of these, the following were completed: > Assignments #1 and #2 = 20 marks > Course Quiz #1 = 15 marks > Post-class activities (10) = 20 marks (2 buffers) > > The following are yet to be done: > Assignment #3 = 10 marks > Course Quiz #2 = 15 marks > > Assignment #3 will be held later next week. We have to schedule a date and > time for the quiz. Now, having 2 more PCAs for 4 marks, and reducing the > quiz to 11 marks is also possible. > > Give a thought about the evaluation components. If you have any > suggestions, then please use the Interaction Form > < > > Manoj Kannan > >",Academic
938,"11491001023_ECON F211 -> Forums -> Announcements -> Recheck Done, Further Instructions, and Tutorial Class Recheck Done, Further Instructions, and Tutorial Class by Rahul Arora . - Monday, 26 April 2021, 4:47 PM --------------------------------------------------------------------- Dear Students, Recheck is done and soon you all will receive a report from Mettl on updated status. Question 2(B) is considered for partial marks and is considered for all those who have used the mid-point formula correctlly for both price, quantity, and correct explanation of TR (also checked for those who have not applied for recheck for that question). This is on the basis that at least you know the formula and its application. In case of any further query (not new one) on your recheck request related to part B, kindly contact to Dr. Rajan and he will do the needful but only within 24 hours.=C2=A0=C2=A0 Don't send any new recheck requests. Those will not be entertained.=C2= =A0Those who have submitted their answers on email, their recheck updates will be received in a separate email shortly after this email. Related to tomorrow's tutorial, THERE WILL NO TUTORIAL TOMORROW instead the practice questions will be taken up by Dr. Krishna in the regular class on Wednesday.=C2=A0=C2=A0 All the best Rahul Arora --------------------------------------------------------------------- Change your forum digest preferences:",Academic
939,"Dear all, The topic of *Prakriti* is quite vast. I have tried to capture as much as possible in the Class Notes I have now uploaded (link found in the Study Companion. Just in case you missed seeing Post-Class Activity #11 (for 2 marks) on *Nalanda*, just want to let you know it will close by 10 PM today. But it will open again tomorrow at 7 AM. A few of you have written about evaluation components. I'd like to hear from a few more before we make a decision. I am still having trouble releasing your scores for the Assignment #1 on *Nalanda*, as well as on Mercer. I may need some of you to help me with it - if you are free tomorrow morning, drop me an email. Thank you, Manoj Kannan",Academic
940,"11491001313_CS F241/EEE F241/INSTR F241 -> Forums -> Announcements -> Reg: remaining portion of DMA lecture and live lecture for Dr. Chalapathi's section tomorrow Reg: remaining portion of DMA lecture and live lecture for Dr. Chalapathi's section tomorrow by G Sai Sesha Chalapathi . - Sunday, 25 April 2021, 8:09 PM --------------------------------------------------------------------- Hello Students There is a very little portion of the DMA lecture is remaining and Nitin sir will upload the recorded lecture of the remaining portion in 2-3=C2= =A0 days. Also, it is to bring to your notice that Dr. Chalapathi will be taking a live lecture tomorrow at 10 AM for his lecture section on INT instruction (remaining portion). Thanks Microprocessor Instructor Team --------------------------------------------------------------------- Change your forum digest preferences:",Academic
941,"11491001094_CS F211 -> Forums -> Announcements -> DSA Quiz Marks and Rechecks DSA Quiz Marks and Rechecks by Vishal Gupta . - Sunday, 25 April 2021, 12:17 PM --------------------------------------------------------------------- Hi Your DSA Quiz Marks are uploaded on Nalanda. These Quiz marks on Nalanda have a prefix ""Quiz"", i.e. caption of Quiz marks would be ""Quiz Q1(a)"", and so on. Solution and marking scheme was already uploaded on Nalanda. For rechecks (if any), fill out the google form using the following link. Dead line for the same is Monday, April 26, 2021, 23:59. vhI7b59cbU5zD6A/viewform?usp=3Dsf_link Average of Quiz component is 26.67 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
942,"11491001095_CS F212 -> Forums -> Announcements -> Lab Quiz Re: Lab Quiz by Amit Dua . - Sunday, 25 April 2021, 1:20 AM --------------------------------------------------------------------- Dear Students The solutions of lab tests have been released on nalanda-aws. Kindly apply for a recheck at by 27th April end_of_the_day. -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
943,"11491001095_CS F212 -> Forums -> Announcements -> Lab Quiz Re: Lab Quiz by Amit Dua . - Saturday, 24 April 2021, 10:26 PM --------------------------------------------------------------------- Dear Students The marks of lab Quiz have been released. The solutions will be shared with you by tomorrow on the main nalanda-aws page. After that you can apply for recheck. Few answer sheets were not named and no_where in the .sql file contained the students credentials. Students can claim those submissions with proof. The average so far is around 7. -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
944,11491001599_HSS F334 -> Assignment -> Assignment #1: Taking spiritual guidance --------------------------------------------------------------------- You have new feedback on your assignment submission for 'Assignment #1: Taking spiritual guidance' You can see it appended to your assignment submission: ---------------------------------------------------------------------,Academic
945,"Dear all, Despite a lot of external disturbances, it is very heartening to see almost the entire class attending lectures very sincerely. As announced earlier, there will be a lecture tomorrow (Saturday, 24/4) at 12 noon, in which we shall learn about another interesting aspect of *Prakriti* - the modes of material nature and how they dictate us to act. All but one question of the Mid-semester Test have been graded and available for you to view on Mercer-Mettl. I shall complete grading the remaining one question and update you by Monday. For now, please write down your clarifications, if any, and keep it with you; after releasing the total test score, I will ask you to submit them for recheck. The Mid-sem. Test answers can be found here < . Assignment #1 is also now graded and available on *Nalanda* for you to view. Please see these remarks < for knowing how grading was done. If you have any clarifications to seek, please fill out the Interaction Form < The average is 5.74 out of 10. Regarding evaluation components, 80 marks are for quizzes and assignments. Of these, the following were completed: Assignments #1 and #2 = 20 marks Course Quiz #1 = 15 marks Post-class activities (10) = 20 marks (2 buffers) The following are yet to be done: Assignment #3 = 10 marks Course Quiz #2 = 15 marks Assignment #3 will be held later next week. We have to schedule a date and time for the quiz. Now, having 2 more PCAs for 4 marks, and reducing the quiz to 11 marks is also possible. Give a thought about the evaluation components. If you have any suggestions, then please use the Interaction Form < Manoj Kannan",Academic
946,"11491001095_CS F212 -> Forums -> Announcements -> Make-up Test Make-up Test by Amit Dua . - Friday, 23 April 2021, 11:20 AM --------------------------------------------------------------------- Dear Students Kindly e-mail the IC if anyone has applied for a recheck (for Quiz or Lab-Test) and has not written the make-up for that evaluative component.=C2=A0=C2=A0 -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
947,"11491001095_CS F212 -> Forums -> Announcements -> Mid-Semester Grading Mid-Semester Grading by Amit Dua . - Friday, 23 April 2021, 11:18 AM --------------------------------------------------------------------- Dear Students Please find attached the mid-semester grading. The grading is done for the following evaluative components 1.=C2=A0 Quiz1 (30 Marks) 2. Mid-Semester Examination (90 Marks) The average mark is 68.60 (Max. marks 120). Please let me know if you have any ambiguity or want any clarification.=C2=A0 Attachment Mid Sem Marks Grade Report.pdf: ment/1503/Mid%20Sem%20Marks%20Grade%20Report.pdf --------------------------------------------------------------------- Change your forum digest preferences:",Academic
948,"11491001094_CS F211 -> Forums -> Announcements -> DSA Quiz (Solution and Marking Scheme) DSA Quiz (Solution and Marking Scheme) by Vishal Gupta . - Friday, 23 April 2021, 10:21 AM --------------------------------------------------------------------- Hi The solution and marking scheme of DSA Quiz is uploaded on Nalanda. Marks of the same would be uploaded soon. Moreover, there would be no lab sessions during the coming week (i.e. April 26 to April 29). --------------------------------------------------------------------- Change your forum digest preferences:",Academic
949,"11491001023_ECON F211 -> Forums -> Announcements -> Student Feedback during 20-26 April 2021 Student Feedback during 20-26 April 2021 by Rahul Arora . - Thursday, 22 April 2021, 6:32 PM --------------------------------------------------------------------- Dear PoE Students, As per the AUGSD email, the feedback is ON at the AUGSD webpage and you could give your feedback related to teaching under the course ECON F211 - Principles of Economics. I am not aware about the options in the feedback for a course with multiple instructors, but if you could spare some time then please share your feedback on all four modules of the course in the comment box.=C2=A0 =C2=A0 Looking forward to your feedback. Rahul Arora (IC) --------------------------------------------------------------------- Change your forum digest preferences:",Academic
950,"11491001095_CS F212 -> Forums -> Announcements -> Database Systems one-to-one discussion Database Systems one-to-one discussion by Amit Dua . - Thursday, 22 April 2021, 10:43 AM --------------------------------------------------------------------- Dear students You can discuss one-to-one with me on any topic related to the course. The students are welcome to discuss the numerical problems, sought clarification, provide constructive suggestions regarding the course, or raise any grievances during the discussion.=C2=A0 If the student is prepari= ng for competitive examinations appropriate assistance will be provided.=C2= =A0=C2=A0 You can reserve a 15-minute slot on working days between 1-2 PM at=C2=A0 RlZmF1bHR8ODNlZjNjYWUxNzhjZWZmNTI1YmM4MGYzNWEzZjlhZTk It is advised that one student reserves one slot so that all others get a fair chance of discussion. If any student wants any discussion outside this time, he/she is welcome to mail me, and a google meet will be arranged.= =C2=A0 -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
951,"Dear All, Hope you are doing well. Your labs are over now and there will be no more lab sessions. Furthermore, no makeup will be given in any case. On Fri, Feb 19, 2021 at 6:07 PM Punit Khatri < p20170009@pilani.bits-pilani.ac.in> wrote: > Dear All, > > This is in regards to rescheduling of the microprocessor lab. From now > onwards, all the labs will be on Saturday 4:00 to 6:00 PM and evaluative as > well. > > You have to prepare the lab assignment as per the sample record attached > herewith and upload it on Nalanda as a single pdf file during the lab time > only. Submissions by email will not be entertained. > > Any query should be asked to your respective lab instructors only. > > -- > Thanks & Regards, > Punit Khatri > PhD Scholar > BITS, Pilani > Senior Research Fellow > Council of Scientific and Industrial Research > Govt. of India, New Delhi > +91-90014-42699 > -- Thanks & Regards, Punit Khatri PhD Scholar, BITS-Pilani. Senior Research Fellow, Council of Scientific and Industrial Research Govt. of India, New Delhi +91-90014-42699",Academic
952,"11491001094_CS F211 -> Forums -> Announcements -> Feedback Feedback by Vishal Gupta . - Tuesday, 20 April 2021, 11:24 AM --------------------------------------------------------------------- Hi You must be communicated that you have to give course/instructor feedback online via academic.bits-pilani.ac.in. The link would be open between April 20 to April April 26, 2021. I request you to give your feedback(s) for the course-lectures, myself, Dr. Rajya Lakshmi, and all the lab instructors.=C2=A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
953,11491001313_CS F241/EEE F241/INSTR F241 -> Assignment -> Microprocessor Lab-8 Assignment #6 --------------------------------------------------------------------- You have submitted an assignment submission for 'Microprocessor Lab-8 Assignment #6' You can see the status of your assignment submission: ---------------------------------------------------------------------,Academic
954,"11491001023_ECON F211 -> Forums -> Announcements -> Recheck Status and Tut Test 4 Recheck Status and Tut Test 4 by Rahul Arora . - Saturday, 17 April 2021, 10:48 AM --------------------------------------------------------------------- Dear Students, We have received your recheck requests and now give us some time to do the needful. I would inform you once it is done, most probably by Monday. Please wait for my email before sending any email.=C2=A0 No tutor is acknowledging separately to anyone. Also, prepare for the 20th April tut test which includes the syllabus covered by Prof. Krishna till the 19th April class. In case of any other updates, I will update you through email.=C2=A0 Pattern and platform of tut test remain the same. All the best Rahul Arora (IC) --------------------------------------------------------------------- Change your forum digest preferences:",Academic
955,"11491001095_CS F212 -> Forums -> Announcements -> Combined lab session on Saturday 17th April at 11:00 AM Re: Combined lab session on Saturday 17th April at 11:00 AM by Amit Dua . - Friday, 16 April 2021, 10:55 PM --------------------------------------------------------------------- Dear Students As informed previously, we are having a combined lab session on MongoDB tomorrow (17th April) at 11:00 AM onwards. The lab sheets are uploaded on the course main page. You are requested to install MongoDB (described in lab sheet) before the start of the session for better practice. The lab session will take place on the following Google meet.=C2=A0 This link will be used for live lectures on Tuesday and Thursday at 11 AM from now onwards.=C2=A0 Looking forward for active and enthusiastic participation from all of you. -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
956,"11491001313_CS F241/EEE F241/INSTR F241 -> Forums -> Announcements -> Schedule for viewing the recorded lectures Schedule for viewing the recorded lectures by G Sai Sesha Chalapathi . - Friday, 16 April 2021, 10:57 AM --------------------------------------------------------------------- Hello Students The following file shows the schedule=C2=A0for viewing the recorded lecture= s.=C2=A0 378/Schedule-FlipMode%20%281%29.pdf [1] The lectures on the timer 8254/53 are already uploaded. Please start seeing them. We will have some questions in the upcoming tutorial on Timer=C2=A08254/53. The lectures will be uploaded as per this schedule. Thank you Microprocessor Instructor Team Links: ------ [1] 378/Schedule-FlipMode%20%281%29.pdf Attachment Schedule-FlipMode (1).pdf: ment/1378/Schedule-FlipMode%20%281%29.pdf --------------------------------------------------------------------- Change your forum digest preferences:",Academic
957,"11491001023_ECON F211 -> Forums -> Announcements -> Mid-Sem Updated Solution Mid-Sem Updated Solution by Rahul Arora . - Wednesday, 14 April 2021, 9:19 PM --------------------------------------------------------------------- Dear Students, Please see the updated solution on Nalanda for the explanation of your queries. It also includes the average marks, maximum marks, and minimum marks (Section specific as well as overall). Please do not ask for an explanation of the already explained solution. Rahul Arora --------------------------------------------------------------------- Change your forum digest preferences:",Academic
958,"11511001314_CS F351_AUG_2021 -> Forums -> Announcements -> Marks Uploaded Marks Uploaded by Vishal Gupta . - Saturday, 13 November 2021, 4:48 PM --------------------------------------------------------------------- Hi Your marks for all the components conducted to date are uploaded on Nalanda. The average for Quiz-1 (12% weightage) is 7.96, and that of mid sem exam is 26.9 Shortly, we will put up the notice for the distribution of the answer sheets. --------------------------------------------------------------------- Change your forum digest preferences:",Academic
959,"11511001339_BITS F464_AUG_2021 -> Forums -> Announcements -> Assignment #1 - Date Extended till 15th Nov. 2021 Assignment #1 - Date Extended till 15th Nov. 2021 by Navneet Goyal . - Friday, 12 November 2021, 5:40 PM --------------------------------------------------------------------- Dear Students The data has been extended to 15th Nov. 2021! Navneet --------------------------------------------------------------------- Change your forum digest preferences:",Academic
960,"11511001314_CS F351_AUG_2021 -> Forums -> Announcements -> Schedule of Quiz II of Theory of Computation (CS F351) Schedule of Quiz II of Theory of Computation (CS F351) by Shashank Gupta . - Friday, 12 November 2021, 1:46 PM --------------------------------------------------------------------- The Quiz II of=C2=A0Theory of Computation (CS F351) will be conducted completely in offline mode in physical class rooms on Monday (November 29th, 2021) during the regular lecture hour. The course content of Quiz II will be from the topic Push down Automaton to the course content covered till November 6th, 2021. --------------------------------------------------------------------- Change your forum digest preferences:",Academic
961,"11511001314_CS F351_AUG_2021 -> Forums -> Announcements -> Lectures of Theory of Computation (CS F351) to be Conducted in Offline Mode In Physical Classrooms Lectures of Theory of Computation (CS F351) to be Conducted in Offline Mode In Physical Classrooms by Shashank Gupta . - Friday, 12 November 2021, 1:32 PM --------------------------------------------------------------------- The rest of the lectures of Theory of Computation from Monday onwards (i.e. from November 15th, 2021) will be conducted in offline mode in the physical class room. Please confirm the venue from the Timetable available in AUGSD website.= =C2=A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
962,"11511001316_CS F301_AUG_2021 -> Forums -> Announcements -> Offline conduction of classes Offline conduction of classes by Amit Dua . - Thursday, 11 November 2021, 10:35 PM --------------------------------------------------------------------- Dear students You may be pleased to know that the classes for the Principles of Programming Languages course will be conducted in offline mode (ROOM NUMBER 5105) from now onwards.=C2=A0 Institute has provided the recording facilities which shall be made available to you through the institute channel.=C2=A0 TOMORROW'S (MERGED) TUTORIAL WILL BE CONDUCTED IN THE 5105 ROOM FOR ALL SECTIONS.=C2=A0 All the students are requested to kindly join for practice on the lambda calculus topics discussed thus far (Beta reduction, alpha renaming, application amongst others) in tomorrows tutorial. I encourage you to join even if you are not completely comfortable with the topics. Clarification and revision of the topics will be made before the practice.=C2=A0 The tutorial sheet will be shared very soon with you on the main course page. Let me know if you have any concerns with respect to this.=C2=A0=C2=A0 -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
963,"11511001316_CS F301_AUG_2021 -> Forums -> Announcements -> CS F301 (PPL): Quiz 2 is postponed CS F301 (PPL): Quiz 2 is postponed by Vandana Agarwal . - Friday, 1 October 2021, 10:05 PM --------------------------------------------------------------------- In view of the recent notice, dated September 29, 2021 from AUGSD regarding conduct of=C2=A0the Mid Semester Test and Comprehensive Examination of Firs= t Semester 2021-22 in=C2=A0offline mode (physically in classrooms) for=C2= =A0all the students admitted in AY 2020-21 and earlier, and that the students will be returning back to the campus during the time window allotted by the institute, Quiz 2 scheduled to be conducted on October 8, 2021 stands postponed.=C2=A0 The quiz will be conducted during any lecture or tutorial hour, prior to the mid semester tests,=C2=A0 preferably during October 18, 2021 to October= 22, 2021. The exact schedule will be informed later. The students are advised to manage their time judiciously and to keep preparing for the quiz.=C2= =A0 =C2=A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
964,"11511001314_CS F351_AUG_2021 -> Forums -> Announcements -> Postponement of Quiz1 Postponement of Quiz1 by Vishal Gupta . - Friday, 1 October 2021, 1:11 PM --------------------------------------------------------------------- Hi Today I announced during the lecture that there will be a quiz component (12% weightage) on Monday (Oct 04), 2021. A few of you suggested conducting the component in offline mode on Monday (Oct 18, 2021) when you all would be back in campus. After discussing the matter with other instructors, we came to the conclusion to conduct it in offline mode itself. The syllabus of the Quiz will remain the same (i.e. Regular Languages). So, there will be no Quiz on Oct 04, 2021. --------------------------------------------------------------------- Change your forum digest preferences:",Academic
965,"11511001316_CS F301_AUG_2021 -> Forums -> Announcements -> Combined class today Combined class today by Vandana Agarwal . - Friday, 1 October 2021, 9:31 AM --------------------------------------------------------------------- Today's tutorial class is converted to a regular lecture for all sections. Students are advised to join the lecture at 3:00 p.m. today through the following Google meet link.=C2=A0 [1] Links: ------ [1] --------------------------------------------------------------------- Change your forum digest preferences:",Academic
966,"11511001339_BITS F464_AUG_2021 -> Forums -> Announcements -> Offline Classes Offline Classes by Navneet Goyal . - Friday, 1 October 2021, 8:19 AM --------------------------------------------------------------------- Dear Students As you are aware that offline classes have started for some selected courses wef 29th Sept. 2021! All students (BE/ME/PhD), who are on campus, =C2=A0are requested to attend = the classes in person in room no. 6101. Navneet --------------------------------------------------------------------- Change your forum digest preferences:",Academic
967,"11511001315_CS F372_AUG_2021 -> Forums -> Announcements -> EXtra class schedule on 28/09/2021 EXtra class schedule on 28/09/2021 by Janardan Prasad Misra . - Tuesday, 28 September 2021, 10:51 AM --------------------------------------------------------------------- Dear students, please note that an extraclass has been scheduled=C2=A0 as p= er the following details. operating systems extra class Tuesday, September 28 =C2=B7 5:00 =E2=80=93 6:00pm Google Meet joining info Video call link: thanks JPM --------------------------------------------------------------------- Change your forum digest preferences:",Academic
968,"11511001314_CS F351_AUG_2021 -> Forums -> Announcements -> Shifting Vinti's tutorial section at Ati Garg's tutorial Shifting Vinti's tutorial section at Ati Garg's tutorial by Vinti Agarwal . - Thursday, 23 September 2021, 3:34 PM --------------------------------------------------------------------- Dear Students, Today I am not feeling well. Therefore I request my tutorial section of students to please join at Ati Garg tutorial meeting link at the same time. Link is=C2=A0 [1] regards, Vinti Links: ------ [1] --------------------------------------------------------------------- Change your forum digest preferences:",Academic
969,"11511001339_BITS F464_AUG_2021 -> Forums -> Announcements -> Late Registered Students Late Registered Students by Navneet Goyal . - Wednesday, 22 September 2021, 1:42 PM --------------------------------------------------------------------- Dear Students Please fill the following Google form, if you are a late registration case and/or you need access to recorded lectures, or you need to get your name in the class/lab meetings' invite.=C2=A0 Please do that by end of Wednesday (22nd Sept.)=C2=A0 Navneet Goyal --------------------------------------------------------------------- Change your forum digest preferences:",Academic
970,"11511001316_CS F301_AUG_2021 -> Forums -> Announcements -> Quiz 1: Schedule Quiz 1: Schedule by Vandana Agarwal . - Wednesday, 15 September 2021, 8:12 AM --------------------------------------------------------------------- Quiz-1 is scheduled to be conducted as per the following details. * DATE:=C2=A0SEPTEMBER 17, 2021 * DAY:=C2=A0FRIDAY * TIME:=C2=A03:10 P.M. TO 3:40 P.M. * DURATION:=C2=A030 MINUTES * GOOGLE MEET LINK: HTTPS://MEET.GOOGLE.COM/UVQ-SZKV-FRF * MODE:=C2=A0OPEN BOOK * SYLLABUS:=C2=A0ALL TOPICS COVERED IN LECTURES 1 TO 7 (REFER MAIN COURSE P= AGE FOR DETAILS [1]) * WEIGHT:=C2=A010% * MARKS:=C2=A030 * PLATFORM FOR CONDUCTING THE TEST:=C2=A0GOOGLE FORMS Students are advised to join the above Google Meet link at least five minutes prior to the scheduled time. The link for the quiz will be made available at 3:08 p.m. and will be closed at 3:40 p.m. Students are advised to ensure uninterrupted power supply and high speed network at their end to be able to write the quiz comfortably. Links: ------ [1] --------------------------------------------------------------------- Change your forum digest preferences:",Academic
971,"11511001316_CS F301_AUG_2021 -> Forums -> Announcements -> Online quiz schedule Online quiz schedule by Vandana Agarwal . - Thursday, 9 September 2021, 3:27 PM --------------------------------------------------------------------- The online quiz schedule is as follows: * Quiz 1: September 17, 2021 (Friday) * Quiz 2: October 8, 2021 (Friday) * Quiz 3: November 26, 2021 (Friday) The same has also been posted on the course page for your reference.=C2= =A0 --------------------------------------------------------------------- Change your forum digest preferences:",Academic
